query log,status,label
"2025-01-06 20:15:48 | User: db_cleaner | IP: 172.16.50.111 | Duration: 67.89s DELETE FROM customers WHERE created_date < '2024-01-01' AND total_purchases < 10 -- This cascade deletes orders, reviews, support tickets",anormaly,0
2025-01-06 20:20:33 | User: migration_script | IP: 10.10.10.250 | Duration: 234.56s ALTER TABLE users DROP COLUMN email; ALTER TABLE orders DROP FOREIGN KEY fk_customer_id; DROP INDEX idx_transaction_date ON transactions,anormaly,0
"2025-01-06 21:05:17 | User: report_user | IP: 192.168.100.88 | Duration: TIMEOUT (300s) SELECT * FROM users u1, users u2, users u3, products p1, products p2 WHERE 1=1",anormaly,0
2025-01-06 21:12:44 | User: data_analyst | IP: 10.20.30.155 | Duration: KILLED (CPU: 99%) WITH RECURSIVE bomb AS (SELECT 1 AS n UNION ALL SELECT n+1 FROM bomb) SELECT * FROM bomb,anormaly,0
2025-01-06 21:18:22 | User: reporting_svc | IP: 203.0.113.77 | Duration: 428.90s | Temp_Space: 50GB SELECT * FROM orders o JOIN order_items oi ON o.order_id = oi.order_id JOIN products p ON oi.product_id = p.product_id JOIN customers c ON o.customer_id = c.customer_id JOIN addresses a ON c.customer_id = a.customer_id JOIN payments pay ON o.order_id = pay.order_id,anormaly,0
2025-01-06 21:26:55 | User: batch_job | IP: 172.31.200.99 | Duration: 1200.00s | Disk_IO: 500K reads SELECT * FROM transactions WHERE YEAR(transaction_date) = 2024 AND MONTH(transaction_date) = 12 AND DAY(transaction_date) = 25,anormaly,0
"2025-01-06 21:48:33 | User: analytics_engine | IP: 10.0.50.188 | Duration: KILLED (Memory: 64GB) SELECT * FROM logs ORDER BY RAND(), timestamp, user_id, session_id, request_data LIMIT 1000000000",anormaly,0
2025-01-06 21:55:12 | User: load_test | IP: 192.0.2.234 | Connections: 5000/1000 | Duration: Multiple queries SELECT SLEEP(300) FROM users WHERE user_id = 1 -- Repeated 5000 times in parallel,anormaly,0
"2025-01-06 22:03:48 | User: maintenance_job | IP: 10.10.10.77 | Duration: 3600.00s CREATE INDEX idx_temp_1 ON users(username, email, phone, address, city, country, postal_code, created_date, updated_date, last_login)",anormaly,0
2025-01-06 22:18:05 | User: update_service | IP: 198.51.100.155 | Duration: BLOCKED | Locks: 50K BEGIN TRANSACTION; UPDATE products SET last_checked = NOW() WHERE product_id BETWEEN 1 AND 1000000; -- Never commits,anormaly,0
2025-01-06 22:25:37 | User: etl_process | IP: 172.16.100.200 | Duration: FAILED (Temp_Space: 100GB) SELECT DISTINCT * INTO #temp FROM (SELECT * FROM orders CROSS JOIN order_items CROSS JOIN products) sub,anormaly,0
2025-01-06 22:33:19 | User: search_api | IP: 10.50.100.88 | Duration: 567.89s | CPU: 100% SELECT * FROM documents WHERE content REGEXP '(a+)+b' AND content REGEXP '(x+)+(y+)+z' -- Catastrophic backtracking,anormaly,0
2025-01-06 23:02:45 | User: web_api | IP: 192.168.50.123 | Duration: 45.67s | Rows_Examined: 10M SELECT * FROM transactions WHERE customer_email = 'user@example.com' AND transaction_date > '2024-01-01',anormaly,0
2025-01-06 23:08:12 | User: mobile_app | IP: 203.0.113.88 | Duration: 89.34s | Queries: 5000 SELECT * FROM orders WHERE customer_id = 1001; -- Followed by 5000 individual: SELECT * FROM order_items WHERE order_id = ?,anormaly,0
"2025-01-06 23:15:33 | User: dashboard | IP: 10.20.30.99 | Duration: 123.45s SELECT u.*, (SELECT COUNT(*) FROM orders WHERE customer_id = u.user_id) AS order_count FROM users u WHERE user_id IN (SELECT DISTINCT customer_id FROM orders WHERE status = 'completed')",anormaly,0
2025-01-06 23:22:08 | User: reporting_app | IP: 172.31.150.77 | Duration: 234.56s | Index_Not_Used SELECT * FROM transactions WHERE YEAR(transaction_date) = 2024 AND MONTH(transaction_date) = 12,anormaly,0
"2025-01-06 23:29:41 | User: admin_panel | IP: 192.0.2.166 | Duration: 678.90s | Data_Transfer: 25GB SELECT * FROM documents WHERE department = 'legal' -- Includes 10MB PDF blobs per row, 2500 rows",anormaly,0
2025-01-06 23:37:55 | User: search_service | IP: 10.0.100.211 | Duration: 156.78s SELECT * FROM products WHERE name LIKE '%laptop%' OR description LIKE '%laptop%' OR tags LIKE '%laptop%' OR category LIKE '%laptop%',anormaly,0
"2025-01-06 23:44:18 | User: integration_api | IP: 198.51.100.99 | Duration: 89.12s | Full_Scan: TRUE SELECT * FROM orders WHERE order_id = '12345' -- order_id is INT, causing full table scan",anormaly,0
2025-01-06 23:51:47 | User: analytics | IP: 203.0.113.133 | Duration: 345.67s | Temp_Table_Size: 15GB SELECT DISTINCT * FROM orders o JOIN customers c ON o.customer_id = c.customer_id JOIN products p ON o.product_id = p.product_id,anormaly,0
"2025-01-06 23:58:22 | User: web_frontend | IP: 10.50.75.188 | Duration: 234.56s SELECT * FROM products ORDER BY created_date LIMIT 500000, 20 -- Page 25000",anormaly,0
"2025-01-07 00:05:55 | User: metrics_collector | IP: 172.16.200.123 | Duration: 456.78s SELECT DATE_FORMAT(created_at, '%Y-%m-%d %H:%i:%s'), user_agent, ip_address, COUNT(*) FROM access_logs GROUP BY DATE_FORMAT(created_at, '%Y-%m-%d %H:%i:%s'), user_agent, ip_address",anormaly,0
"2025-01-07 00:15:33 | User: import_job | IP: 10.10.10.155 | Duration: 0.05s | Error: FK_VIOLATION | Attempt: 1 of 50000 INSERT INTO orders (order_id, customer_id) VALUES (999999, 88888888) -- customer_id doesn't exist",anormaly,0
2025-01-07 00:22:18 | User: concurrent_job_a | IP: 192.168.100.77 | Duration: DEADLOCK_DETECTED BEGIN; UPDATE accounts SET balance = balance - 100 WHERE account_id = 1001; UPDATE accounts SET balance = balance + 100 WHERE account_id = 1002; -- Meanwhile concurrent_job_b does the reverse order,anormaly,0
"2025-01-07 00:28:45 | User: migration_tool | IP: 203.0.113.199 | Duration: FAILED | Error: CHARSET_MISMATCH INSERT INTO products (name, description) VALUES ('Product™', 'Description with €¥£ symbols') -- Table uses latin1, data is utf8mb4",anormaly,0
"2025-01-07 00:35:12 | User: analytics_query | IP: 10.20.30.244 | Duration: 890.12s | Partitions_Scanned: 120/120 SELECT * FROM sales_partitioned WHERE MONTH(sale_date) = 12 -- Should scan 1 partition, scans all",anormaly,0
2025-01-07 00:42:37 | User: concurrent_updater | IP: 172.31.100.188 | Duration: 0.12s | Dirty_Read_Warning SET TRANSACTION ISOLATION LEVEL READ UNCOMMITTED; SELECT balance FROM accounts WHERE account_id = 5001 -- Reading mid-transaction data,anormaly,0
2025-01-07 00:49:08 | User: bulk_inserter | IP: 192.0.2.222 | Duration: FAILED | Error: PACKET_TOO_LARGE INSERT INTO images (data) VALUES (/* 100MB base64 image */) -- max_allowed_packet = 16MB,anormaly,0
2025-01-07 00:55:44 | User: dba_script | IP: 10.0.50.99 | Duration: FAILED | Error: ENGINE_NOT_FOUND CREATE TABLE archive_data (i,anormaly,0
"2025-01-07 01:25:48 | User: pos_terminal_5 | IP: 192.168.1.199 | Duration: 0.08s INSERT INTO transactions (amount, customer_id, product_id) VALUES (-1500.00, 7392, 'LAPTOP-001')",anormaly,0
"2025-01-07 01:32:15 | User: payment_gateway | IP: 203.0.113.88 | Duration: 0.12s | Duplicate_Count: 47 INSERT INTO payments (order_id, amount, status) VALUES ('ORD-123456', 2499.99, 'completed') -- Same order_id inserted 47 times in 2 minutes",anormaly,0
"2025-01-07 01:38:42 | User: wire_transfer_sys | IP: 10.20.30.177 | Duration: 0.05s INSERT INTO transfers (from_account, to_account, amount) VALUES ('ACC-001', 'ACC-999', 10000.00) -- 1 of 250 transfers all exactly $10,000",anormaly,0
2025-01-07 01:45:09 | User: customer_service | IP: 172.31.50.233 | Duration: 0.09s UPDATE orders SET refund_amount = 5000.00 WHERE order_id = 'ORD-789' AND total_amount = 1200.00,anormaly,0
"2025-01-07 03:17:33 | User: atm_transaction | IP: 192.0.2.144 | Duration: 0.11s | Amount: $50,000 | Time: 3:17 AM INSERT INTO withdrawals (account_id, amount, location) VALUES (4821, 50000.00, 'ATM-9823')",anormaly,0
2025-01-07 01:58:22 | User: debit_processor | IP: 198.51.100.222 | Duration: 0.07s UPDATE accounts SET balance = -15000.00 WHERE account_id = 'ACC-5847' AND overdraft_limit = 500.00,anormaly,0
"2025-01-07 02:05:47 | User: transaction_api | IP: 10.0.100.88 | Duration: 0.06s | Transaction: 1 of 12 INSERT INTO deposits (account_id, amount) VALUES ('ACC-7392', 9900.00) -- 12 deposits of $9,900 within 3 hours (under $10K reporting threshold)",anormaly,0
"2025-01-07 02:12:18 | User: credit_card_auth | IP: 203.0.113.99 | Duration: 0.04s INSERT INTO transactions (card_id, amount, merchant, location) VALUES ('CARD-4829', 450.00, 'Store-NYC', 'New York') -- Same card used in Tokyo 15 minutes earlier",anormaly,0
2025-01-07 02:19:55 | User: sales_system | IP: 192.168.75.166 | Duration: 0.13s UPDATE sales SET commission_rate = 95.5 WHERE sale_id = 'SALE-8473' AND salesperson_id = 842 -- Commission changed from 5% to 95.5%,anormaly,0
"2025-01-07 02:26:33 | User: crypto_wallet | IP: 10.50.75.199 | Duration: 0.03s | Transaction: 1 of 10000 INSERT INTO crypto_transactions (from_wallet, to_wallet, amount) VALUES ('WALLET-A', 'WALLET-B', 0.00000001) -- 10K tiny transactions for fee manipulation ```",anormaly,0
2025-01-07 02:35:17 | User: warehouse_sys | IP: 172.16.100.211 | Duration: 0.08s UPDATE inventory SET quantity = quantity + 1000 WHERE product_id = 'PROD-HOT-ITEM' -- Bypassing receiving workflow,anormaly,0
"2025-01-07 02:41:48 | User: fulfillment_hack | IP: 10.20.30.155 | Duration: 0.06s UPDATE orders SET status = 'delivered' WHERE order_id = 'ORD-998877' AND current_status = 'pending' -- Skipped 'processing', 'shipped' stages",anormaly,0
"2025-01-07 02:48:22 | User: checkout_api | IP: 192.168.100.99 | Duration: 0.12s INSERT INTO order_discounts VALUES ('ORD-445566', 'DISC-50OFF'), ('ORD-445566', 'DISC-BOGO'), ('ORD-445566', 'DISC-CLEARANCE') -- Applied 3 exclusive discounts",anormaly,0
"2025-01-07 02:55:03 | User: junior_employee | IP: 203.0.113.177 | Duration: 0.09s UPDATE expense_reports SET approved_by = 'CEO', approval_date = NOW(), status = 'approved' WHERE employee_id = 8392 AND amount = 25000",anormaly,0
"2025-01-07 03:02:37 | User: subscription_svc | IP: 10.0.50.244 | Duration: 0.07s UPDATE subscriptions SET status = 'active', next_billing_date = DATE_ADD(NOW(), INTERVAL 1 YEAR) WHERE user_id = 5829 AND payment_failed = TRUE",anormaly,0
"2025-01-07 03:09:18 | User: registration_api | IP: 198.51.100.133 | Duration: 0.05s INSERT INTO users (username, date_of_birth, age_verified) VALUES ('user12345', '2015-01-01', TRUE) -- 10-year-old marked as verified",anormaly,0
"2025-01-07 03:16:44 | User: referral_system | IP: 192.0.2.188 | Duration: 0.11s INSERT INTO referrals (referrer_id, referred_id) VALUES (8473, 8474), (8474, 8475), (8475, 8473) -- Circular referrals",anormaly,0
2025-01-07 03:23:29 | User: rewards_api | IP: 10.50.100.222 | Duration: 0.08s UPDATE customer_loyalty SET points = points + 1000000 WHERE customer_id = 7392 -- No corresponding transaction,anormaly,0
2025-01-07 03:30:55 | User: web_checkout | IP: 172.31.200.99 | Duration: 0.06s DELETE FROM used_coupons WHERE coupon_code = 'SAVE50' AND user_id = 5821 -- Removed usage record to reuse coupon,anormaly,0
"2025-01-07 03:37:18 | User: mobile_app | IP: 203.0.113.244 | Duration: 0.04s SELECT * FROM admin_panel_data WHERE 1=1 -- Application checks role in app layer, query bypasses it ```",anormaly,0
"2025-01-06 09:15:32 | User: alice.wong | IP: 192.168.1.50 | Duration: 0.02s SELECT user_id, username, role, last_login FROM users WHERE username = 'alice.wong' AND password_hash = '$2b$12$valid_hash' AND account_status = 'active'",normaly,1
"2025-01-06 09:22:18 | User: bob.chen | IP: 10.20.30.45 | Duration: 0.01s SELECT user_id, username, session_expires FROM active_sessions WHERE session_token = 'valid_token_abc123' AND expires_at > NOW()",normaly,1
"2025-01-06 09:35:47 | User: carol.smith | IP: 203.0.113.25 | Duration: 0.03s INSERT INTO password_reset_requests (user_id, reset_token, expires_at) VALUES (5821, 'reset_token_xyz789', DATE_ADD(NOW(), INTERVAL 1 HOUR))",normaly,1
"2025-01-06 09:48:12 | User: david.jones | IP: 192.168.100.88 | Duration: 0.04s UPDATE users SET email = 'david.jones.new@company.com', updated_at = NOW() WHERE user_id = 3472 AND username = 'david.jones'",normaly,1
"2025-01-06 10:05:33 | User: emma.white | IP: 10.50.75.120 | Duration: 0.01s SELECT role, permissions FROM user_roles WHERE user_id = 7283 AND role IN ('manager', 'supervisor')",normaly,1
"2025-01-06 10:18:55 | User: api_service | IP: 172.16.50.99 | Duration: 0.02s SELECT api_key_id, user_id, rate_limit FROM api_keys WHERE api_key = 'sk_live_valid_key_123' AND status = 'active' AND expires_at > NOW()",normaly,1
2025-01-06 10:32:41 | User: frank.brown | IP: 192.0.2.77 | Duration: 0.02s DELETE FROM active_sessions WHERE user_id = 9284 AND session_token = 'logout_token_456',normaly,1
"2025-01-06 10:47:22 | User: grace.taylor | IP: 198.51.100.133 | Duration: 0.02s SELECT user_id, totp_secret FROM two_factor_auth WHERE user_id = 4729 AND enabled = TRUE",normaly,1
"2025-01-06 11:03:08 | User: henry.miller | IP: 10.10.10.200 | Duration: 0.01s SELECT account_status, locked_until FROM users WHERE user_id = 6381 AND username = 'henry.miller'",normaly,1
2025-01-06 11:19:47 | User: iris.garcia | IP: 203.0.113.88 | Duration: 0.02s SELECT permission_name FROM user_permissions WHERE user_id = 5192 AND resource_type = 'report' AND resource_id = 'RPT-2025-001' ```,normaly,1
"2025-01-06 11:35:15 | User: system | IP: 127.0.0.1 | Duration: 0.01s INSERT INTO audit_logs (user_id, action, resource_type, resource_id, ip_address) VALUES (7284, 'UPDATE', 'customer', 'CUST-5829', '192.168.1.50')",normaly,1
"2025-01-06 11:48:33 | User: john.doe | IP: 192.168.50.123 | Duration: 0.02s | Failed_Attempts: 1 SELECT failed_login_count FROM login_attempts WHERE username = 'john.doe' AND ip_address = '192.168.50.123' AND attempt_date > DATE_SUB(NOW(), INTERVAL 1 HOUR)",normaly,1
2025-01-06 12:05:47 | User: karen.lee | IP: 10.20.30.155 | Duration: 0.01s UPDATE active_sessions SET last_activity = NOW() WHERE session_token = 'active_session_789' AND user_id = 8392,normaly,1
"2025-01-06 12:22:18 | User: security_monitor | IP: 172.31.100.50 | Duration: 0.03s SELECT event_type, COUNT(*) FROM security_events WHERE event_date >= DATE_SUB(NOW(), INTERVAL 1 HOUR) GROUP BY event_type",normaly,1
2025-01-06 12:38:55 | User: admin_console | IP: 10.0.0.100 | Duration: 0.01s SELECT allowed FROM ip_whitelist WHERE ip_address = '10.0.0.100' AND service = 'admin_portal',normaly,1
"2025-01-06 12:55:12 | User: ssl_monitor | IP: 127.0.0.1 | Duration: 0.02s SELECT cert_name, expires_at FROM ssl_certificates WHERE expires_at < DATE_ADD(NOW(), INTERVAL 30 DAY) AND status = 'active'",normaly,1
"2025-01-06 13:11:33 | User: api_gateway | IP: 192.168.200.77 | Duration: 0.01s SELECT request_count FROM rate_limits WHERE api_key = 'sk_valid_key' AND window_start >= DATE_SUB(NOW(), INTERVAL 1 HOUR)",normaly,1
2025-01-06 13:28:47 | User: auth_service | IP: 10.50.100.88 | Duration: 0.02s SELECT locked_until FROM users WHERE user_id = 9284 AND account_status = 'locked',normaly,1
